Time,Pods,CPU_Current,CPU_Target,Min_Replicas,Current_Replicas,Max_Replicas
132s,15,ping-server-hpa,,,Deployment/ping-server,,,cpu:,27%/60%,,memory:,64%/70%,,,1,,,,,15,,,,15,,,,16m
133s,15,ping-server-hpa,,,Deployment/ping-server,,,cpu:,27%/60%,,memory:,64%/70%,,,1,,,,,15,,,,15,,,,16m
134s,15,ping-server-hpa,,,Deployment/ping-server,,,cpu:,27%/60%,,memory:,64%/70%,,,1,,,,,15,,,,15,,,,16m
135s,15,ping-server-hpa,,,Deployment/ping-server,,,cpu:,28%/60%,,memory:,64%/70%,,,1,,,,,15,,,,15,,,,16m
136s,15,ping-server-hpa,,,Deployment/ping-server,,,cpu:,28%/60%,,memory:,64%/70%,,,1,,,,,15,,,,15,,,,16m
137s,15,ping-server-hpa,,,Deployment/ping-server,,,cpu:,28%/60%,,memory:,64%/70%,,,1,,,,,15,,,,15,,,,16m
138s,15,ping-server-hpa,,,Deployment/ping-server,,,cpu:,28%/60%,,memory:,64%/70%,,,1,,,,,15,,,,15,,,,16m
139s,15,ping-server-hpa,,,Deployment/ping-server,,,cpu:,28%/60%,,memory:,64%/70%,,,1,,,,,15,,,,15,,,,16m
140s,15,ping-server-hpa,,,Deployment/ping-server,,,cpu:,28%/60%,,memory:,64%/70%,,,1,,,,,15,,,,15,,,,16m
141s,15,ping-server-hpa,,,Deployment/ping-server,,,cpu:,28%/60%,,memory:,64%/70%,,,1,,,,,15,,,,15,,,,16m
142s,15,ping-server-hpa,,,Deployment/ping-server,,,cpu:,28%/60%,,memory:,64%/70%,,,1,,,,,15,,,,15,,,,16m
143s,15,ping-server-hpa,,,Deployment/ping-server,,,cpu:,28%/60%,,memory:,64%/70%,,,1,,,,,15,,,,15,,,,16m
144s,15,ping-server-hpa,,,Deployment/ping-server,,,cpu:,28%/60%,,memory:,64%/70%,,,1,,,,,15,,,,15,,,,16m
145s,15,ping-server-hpa,,,Deployment/ping-server,,,cpu:,28%/60%,,memory:,64%/70%,,,1,,,,,15,,,,15,,,,16m
146s,15,ping-server-hpa,,,Deployment/ping-server,,,cpu:,28%/60%,,memory:,64%/70%,,,1,,,,,15,,,,15,,,,16m
147s,15,ping-server-hpa,,,Deployment/ping-server,,,cpu:,28%/60%,,memory:,64%/70%,,,1,,,,,15,,,,15,,,,16m
148s,15,ping-server-hpa,,,Deployment/ping-server,,,cpu:,39%/60%,,memory:,62%/70%,,,1,,,,,15,,,,15,,,,16m
149s,15,ping-server-hpa,,,Deployment/ping-server,,,cpu:,39%/60%,,memory:,62%/70%,,,1,,,,,15,,,,15,,,,16m
150s,15,ping-server-hpa,,,Deployment/ping-server,,,cpu:,39%/60%,,memory:,62%/70%,,,1,,,,,15,,,,15,,,,16m
151s,15,ping-server-hpa,,,Deployment/ping-server,,,cpu:,39%/60%,,memory:,62%/70%,,,1,,,,,15,,,,15,,,,16m
152s,15,ping-server-hpa,,,Deployment/ping-server,,,cpu:,39%/60%,,memory:,62%/70%,,,1,,,,,15,,,,15,,,,16m
153s,15,ping-server-hpa,,,Deployment/ping-server,,,cpu:,39%/60%,,memory:,62%/70%,,,1,,,,,15,,,,15,,,,16m
154s,15,ping-server-hpa,,,Deployment/ping-server,,,cpu:,39%/60%,,memory:,62%/70%,,,1,,,,,15,,,,15,,,,16m
155s,15,ping-server-hpa,,,Deployment/ping-server,,,cpu:,39%/60%,,memory:,62%/70%,,,1,,,,,15,,,,15,,,,16m
156s,15,ping-server-hpa,,,Deployment/ping-server,,,cpu:,39%/60%,,memory:,62%/70%,,,1,,,,,15,,,,15,,,,16m
157s,15,ping-server-hpa,,,Deployment/ping-server,,,cpu:,39%/60%,,memory:,62%/70%,,,1,,,,,15,,,,15,,,,16m
158s,15,ping-server-hpa,,,Deployment/ping-server,,,cpu:,39%/60%,,memory:,62%/70%,,,1,,,,,15,,,,15,,,,16m
159s,15,ping-server-hpa,,,Deployment/ping-server,,,cpu:,39%/60%,,memory:,62%/70%,,,1,,,,,15,,,,15,,,,16m
160s,15,ping-server-hpa,,,Deployment/ping-server,,,cpu:,39%/60%,,memory:,62%/70%,,,1,,,,,15,,,,15,,,,16m
161s,15,ping-server-hpa,,,Deployment/ping-server,,,cpu:,24%/60%,,memory:,61%/70%,,,1,,,,,15,,,,15,,,,16m
162s,15,ping-server-hpa,,,Deployment/ping-server,,,cpu:,24%/60%,,memory:,61%/70%,,,1,,,,,15,,,,15,,,,16m
163s,15,ping-server-hpa,,,Deployment/ping-server,,,cpu:,24%/60%,,memory:,61%/70%,,,1,,,,,15,,,,15,,,,16m
164s,15,ping-server-hpa,,,Deployment/ping-server,,,cpu:,24%/60%,,memory:,61%/70%,,,1,,,,,15,,,,15,,,,16m
165s,15,ping-server-hpa,,,Deployment/ping-server,,,cpu:,24%/60%,,memory:,61%/70%,,,1,,,,,15,,,,15,,,,16m
166s,15,ping-server-hpa,,,Deployment/ping-server,,,cpu:,24%/60%,,memory:,61%/70%,,,1,,,,,15,,,,15,,,,16m
167s,15,ping-server-hpa,,,Deployment/ping-server,,,cpu:,24%/60%,,memory:,61%/70%,,,1,,,,,15,,,,15,,,,16m
168s,15,ping-server-hpa,,,Deployment/ping-server,,,cpu:,24%/60%,,memory:,61%/70%,,,1,,,,,15,,,,15,,,,16m
169s,15,ping-server-hpa,,,Deployment/ping-server,,,cpu:,24%/60%,,memory:,61%/70%,,,1,,,,,15,,,,15,,,,16m
170s,15,ping-server-hpa,,,Deployment/ping-server,,,cpu:,24%/60%,,memory:,61%/70%,,,1,,,,,15,,,,15,,,,16m
171s,15,ping-server-hpa,,,Deployment/ping-server,,,cpu:,24%/60%,,memory:,61%/70%,,,1,,,,,15,,,,15,,,,17m
172s,15,ping-server-hpa,,,Deployment/ping-server,,,cpu:,24%/60%,,memory:,61%/70%,,,1,,,,,15,,,,15,,,,17m
173s,15,ping-server-hpa,,,Deployment/ping-server,,,cpu:,24%/60%,,memory:,61%/70%,,,1,,,,,15,,,,15,,,,17m
174s,15,ping-server-hpa,,,Deployment/ping-server,,,cpu:,27%/60%,,memory:,61%/70%,,,1,,,,,15,,,,15,,,,17m
175s,15,ping-server-hpa,,,Deployment/ping-server,,,cpu:,27%/60%,,memory:,61%/70%,,,1,,,,,15,,,,15,,,,17m
176s,15,ping-server-hpa,,,Deployment/ping-server,,,cpu:,27%/60%,,memory:,61%/70%,,,1,,,,,15,,,,15,,,,17m
177s,15,ping-server-hpa,,,Deployment/ping-server,,,cpu:,27%/60%,,memory:,61%/70%,,,1,,,,,15,,,,15,,,,17m
178s,15,ping-server-hpa,,,Deployment/ping-server,,,cpu:,27%/60%,,memory:,61%/70%,,,1,,,,,15,,,,15,,,,17m
179s,15,ping-server-hpa,,,Deployment/ping-server,,,cpu:,27%/60%,,memory:,61%/70%,,,1,,,,,15,,,,15,,,,17m
180s,15,ping-server-hpa,,,Deployment/ping-server,,,cpu:,27%/60%,,memory:,61%/70%,,,1,,,,,15,,,,15,,,,17m
